web-scraper-order,web-scraper-start-url,companyName,industry,marketCap
"1700801043-5124","https://www.etmoney.com/stocks/list-of-stocks","Seya Industries Ltd.
                                            SEYAIND","Speciality Chemicals","₹74.4 Crs"
"1700801043-5125","https://www.etmoney.com/stocks/list-of-stocks","Shah Alloys Ltd.
                                            SHAHALLOYS","Iron & Steel","₹120.76 Crs"
"1700801043-5126","https://www.etmoney.com/stocks/list-of-stocks","Shah Metacorp Ltd.
                                            SHAH","Iron & Steel","₹124.07 Crs"
"1700801043-5127","https://www.etmoney.com/stocks/list-of-stocks","Shaily Engineering Plastics Ltd.
                                            SHAILY","Plastic Products","₹329.33 Crs"
"1700801043-5128","https://www.etmoney.com/stocks/list-of-stocks","Shakti Pumps (India) Ltd.
                                            SHAKTIPUMP","Pumps","₹1871.1 Crs"
"1700801043-5129","https://www.etmoney.com/stocks/list-of-stocks","Shalby Ltd.
                                            SHALBY","Hospitals & Diagnostic Centres","₹3326.7 Crs"
"1700801043-5130","https://www.etmoney.com/stocks/list-of-stocks","Shalimar Paints Ltd.
                                            SHALPAINTS","Paints/varnishes","₹1423.09 Crs"
"1700801043-5131","https://www.etmoney.com/stocks/list-of-stocks","Shankara Building Products Ltd.
                                            SHANKARA","Retailing","₹1709.58 Crs"
"1700801043-5132","https://www.etmoney.com/stocks/list-of-stocks","Shanthi Gears Ltd.
                                            SHANTIGEAR","Auto Ancillaries","₹3874.15 Crs"
"1700801043-5133","https://www.etmoney.com/stocks/list-of-stocks","Shanti Overseas (India) Ltd.
                                            SHANTI","Edible Oils & Solvent Extraction","₹22.21 Crs"
"1700801043-5134","https://www.etmoney.com/stocks/list-of-stocks","Sharda Cropchem Ltd.
                                            SHARDACROP","Agro Chemicals & Fertilizers","₹3699.04 Crs"
"1700801043-5135","https://www.etmoney.com/stocks/list-of-stocks","Sharda Motor Industries Ltd.
                                            SHARDAMOTR","Auto Ancillaries","₹3761.05 Crs"
"1700801043-5136","https://www.etmoney.com/stocks/list-of-stocks","Share India Securities Ltd.
                                            SHAREINDIA","Investment Banking & Brokerage Services","₹5600.5 Crs"
"1700801043-5137","https://www.etmoney.com/stocks/list-of-stocks","Sheela Foam Ltd.
                                            SFL","Home Furnishing","₹12598.02 Crs"
"1700801043-5138","https://www.etmoney.com/stocks/list-of-stocks","Sheetal Cool Products Ltd.
                                            SCPL","Food Products","₹367.5 Crs"
"1700801043-5139","https://www.etmoney.com/stocks/list-of-stocks","Shekhawati Poly Yarn Ltd.
                                            SPYL","Textiles","₹34.47 Crs"
"1700801043-5140","https://www.etmoney.com/stocks/list-of-stocks","Shemaroo Entertainment Ltd.
                                            SHEMAROO","Broadcasting & Entertainment","₹394.15 Crs"
"1700801043-5141","https://www.etmoney.com/stocks/list-of-stocks","Shilpa Medicare Ltd.
                                            SHILPAMED","Pharmaceuticals","₹3281.11 Crs"
"1700801043-5142","https://www.etmoney.com/stocks/list-of-stocks","Shipping Corporation of India Ltd.
                                            SCI","Shipping","₹6195.13 Crs"
"1700801043-5143","https://www.etmoney.com/stocks/list-of-stocks","Shiva Mills Ltd.
                                            SHIVAMILLS","Textiles","₹73.46 Crs"
"1700801043-5144","https://www.etmoney.com/stocks/list-of-stocks","Shiva Texyarn Ltd.
                                            SHIVATEX","Textiles","₹204.81 Crs"
"1700801043-5145","https://www.etmoney.com/stocks/list-of-stocks","Shivalik Bimetal Controls Ltd.
                                            SBCL","Iron & Steel","₹3110.63 Crs"
"1700801043-5146","https://www.etmoney.com/stocks/list-of-stocks","Shivalik Rasayan Ltd.
                                            SHIVALIK","Agro Products","₹1022.32 Crs"
"1700801043-5147","https://www.etmoney.com/stocks/list-of-stocks","Shivam Autotech Ltd.
                                            SHIVAMAUTO","Auto Ancillaries","₹366.67 Crs"
"1700801043-5148","https://www.etmoney.com/stocks/list-of-stocks","Shoppers Stop Ltd.
                                            SHOPERSTOP","Retailing","₹7321.62 Crs"
"1700801043-5149","https://www.etmoney.com/stocks/list-of-stocks","Shradha Infraprojects Ltd.
                                            SHRADHA","Construction & Engineering","₹99.22 Crs"
"1700801043-5150","https://www.etmoney.com/stocks/list-of-stocks","Shree Cements Ltd.
                                            SHREECEM","Cement","₹93528.51 Crs"
"1700801043-5151","https://www.etmoney.com/stocks/list-of-stocks","Shree Digvijay Cement Company Ltd.
                                            SHREDIGCEM","Cement","₹1264.33 Crs"
"1700801043-5152","https://www.etmoney.com/stocks/list-of-stocks","Shree Pushkar Chemicals & Fertilisers Ltd.
                                            SHREEPUSHK","Dyes & Pigments","₹604.05 Crs"
"1700801043-5153","https://www.etmoney.com/stocks/list-of-stocks","Shree Ram Proteins Ltd.
                                            SRPL","Edible Oils & Solvent Extraction","₹42.84 Crs"
"1700801043-5154","https://www.etmoney.com/stocks/list-of-stocks","Shree Rama Multi-Tech Ltd.
                                            SHREERAMA","Packaging","₹307.1 Crs"
"1700801043-5155","https://www.etmoney.com/stocks/list-of-stocks","Shree Rama Newsprint Ltd.
                                            RAMANEWS","Paper Products","₹250.79 Crs"
"1700801043-5156","https://www.etmoney.com/stocks/list-of-stocks","Shree Renuka Sugars Ltd.
                                            RENUKA","Sugar","₹11068.15 Crs"
"1700801043-5157","https://www.etmoney.com/stocks/list-of-stocks","Shree Vasu Logistics Ltd.
                                            SVLL","Logistics","₹190.34 Crs"
"1700801043-5158","https://www.etmoney.com/stocks/list-of-stocks","Shreeoswal Seeds and Chemicals Ltd.
                                            OSWALSEEDS","Biotechnology & Medical Research","₹464.97 Crs"
"1700801043-5159","https://www.etmoney.com/stocks/list-of-stocks","Shrenik Ltd.
                                            SHRENIK","Paper Products","₹61.2 Crs"
"1700801043-5160","https://www.etmoney.com/stocks/list-of-stocks","Shreyans Industries Ltd.
                                            SHREYANIND","Paper Products","₹438.24 Crs"
"1700801043-5161","https://www.etmoney.com/stocks/list-of-stocks","Shreyas Shipping & Logistics Ltd.
                                            SHREYAS","Shipping","₹658.73 Crs"
"1700801043-5162","https://www.etmoney.com/stocks/list-of-stocks","Shriram City Union Finance Ltd.
                                            SHRIRAMCIT","Nbfc","₹12882.43 Crs"
"1700801043-5163","https://www.etmoney.com/stocks/list-of-stocks","Shriram Finance Ltd.
                                            SHRIRAMFIN","Nbfc","₹74169.45 Crs"
"1700801043-5164","https://www.etmoney.com/stocks/list-of-stocks","Shriram Pistons & Rings Ltd.
                                            SHRIPISTON","Auto Ancillaries","₹4973.23 Crs"
"1700801043-5165","https://www.etmoney.com/stocks/list-of-stocks","Shriram Properties Ltd.
                                            SHRIRAMPPS","Real Estate","₹1836.2 Crs"
"1700801043-5166","https://www.etmoney.com/stocks/list-of-stocks","Shyam Century Ferrous Ltd.
                                            SHYAMCENT","Mining/minerals","₹466.78 Crs"
"1700801043-5167","https://www.etmoney.com/stocks/list-of-stocks","Shyam Metalics and Energy Ltd.
                                            SHYAMMETL","Iron & Steel","₹11325.58 Crs"
"1700801043-5168","https://www.etmoney.com/stocks/list-of-stocks","Shyam Telecom Ltd.
                                            SHYAMTEL","Telecomm Equipment & Infra Services","₹10.14 Crs"
"1700801043-5169","https://www.etmoney.com/stocks/list-of-stocks","Sical Logistics Ltd.
                                            SICALLOG","Logistics","₹1663.85 Crs"
"1700801043-5170","https://www.etmoney.com/stocks/list-of-stocks","Siemens Ltd.
                                            SIEMENS","Diversified","₹128879.92 Crs"
"1700801043-5171","https://www.etmoney.com/stocks/list-of-stocks","Sigachi Industries Ltd.
                                            SIGACHI","Speciality Chemicals","₹1690.84 Crs"
"1700801043-5172","https://www.etmoney.com/stocks/list-of-stocks","Sigma Solve Ltd.
                                            SIGMA","It Services & Consulting","₹472.76 Crs"
"1700801043-5173","https://www.etmoney.com/stocks/list-of-stocks","Signet Industries Ltd.
                                            SIGIND","Plastic Products","₹185.45 Crs"
"1700801043-5174","https://www.etmoney.com/stocks/list-of-stocks","Sikko Industries Ltd.
                                            SIKKO","Agro Chemicals & Fertilizers","₹107.52 Crs"
"1700801043-5175","https://www.etmoney.com/stocks/list-of-stocks","Silgo Retail Ltd.
                                            SILGO","Jewellery, Watches & Other Accessories","₹25.68 Crs"
"1700801043-5176","https://www.etmoney.com/stocks/list-of-stocks","Silly Monks Entertainment Ltd.
                                            SILLYMONKS","Advertising","₹16.34 Crs"
"1700801043-5177","https://www.etmoney.com/stocks/list-of-stocks","Silver Touch Technologies Ltd.
                                            SILVERTUC","It Services & Consulting","₹830.61 Crs"
"1700801043-5178","https://www.etmoney.com/stocks/list-of-stocks","Simbhaoli Sugars Ltd.
                                            SIMBHALS","Sugar","₹123.84 Crs"
"1700801043-5179","https://www.etmoney.com/stocks/list-of-stocks","Simplex Infrastructures Ltd.
                                            SIMPLEXINF","Construction & Engineering","₹365.71 Crs"
"1700801043-5180","https://www.etmoney.com/stocks/list-of-stocks","Sindhu Trade Links Ltd.
                                            SINDHUTRAD","Finance & Investments","₹4317.4 Crs"
"1700801043-5181","https://www.etmoney.com/stocks/list-of-stocks","Sintercom India Ltd.
                                            SINTERCOM","Auto Ancillaries","₹355.11 Crs"
"1700801043-5182","https://www.etmoney.com/stocks/list-of-stocks","Sintex Industries Ltd.
                                            SINTEX","Textiles","₹119.84 Crs"
"1700801043-5183","https://www.etmoney.com/stocks/list-of-stocks","Sintex Plastics Technology Ltd.
                                            SPTL","Plastic Products","₹63.62 Crs"
"1700801043-5184","https://www.etmoney.com/stocks/list-of-stocks","Sirca Paints India Ltd.
                                            SIRCA","Paints/varnishes","₹2038.89 Crs"
"1700801043-5185","https://www.etmoney.com/stocks/list-of-stocks","Siyaram Silk Mills Ltd.
                                            SIYSIL","Textiles","₹2527.11 Crs"
"1700801043-5186","https://www.etmoney.com/stocks/list-of-stocks","Skipper Ltd.
                                            SKIPPER","Power - Construction/equipment","₹2628.36 Crs"
"1700801043-5187","https://www.etmoney.com/stocks/list-of-stocks","Sky Gold Ltd.
                                            SKYGOLD","Jewellery, Watches & Other Accessories","₹920.75 Crs"
"1700801043-5188","https://www.etmoney.com/stocks/list-of-stocks","Smartlink Holdings Ltd.
                                            SMARTLINK","Technology Hardware","₹167.58 Crs"
"1700801043-5189","https://www.etmoney.com/stocks/list-of-stocks","Snowman Logistics Ltd.
                                            SNOWMAN","Logistics","₹985.82 Crs"
"1700801043-5190","https://www.etmoney.com/stocks/list-of-stocks","Sobha Ltd.
                                            SOBHA","Real Estate","₹8441.28 Crs"
"1700801043-5191","https://www.etmoney.com/stocks/list-of-stocks","SoftTech Engineers Ltd.
                                            SOFTTECH","It Services & Consulting","₹287.15 Crs"
"1700801043-5192","https://www.etmoney.com/stocks/list-of-stocks","Solar Industries India Ltd.
                                            SOLARINDS","Commodity Chemicals","₹61044.59 Crs"
"1700801043-5193","https://www.etmoney.com/stocks/list-of-stocks","Solara Active Pharma Sciences Ltd.
                                            SOLARA","Pharmaceuticals","₹1202.28 Crs"
"1700801043-5194","https://www.etmoney.com/stocks/list-of-stocks","Som Distilleries & Breweries Ltd.
                                            SDBL","Breweries & Distilleries","₹2325.54 Crs"
"1700801043-5195","https://www.etmoney.com/stocks/list-of-stocks","Soma Textiles & Industries Ltd.
                                            SOMATEX","Textiles","₹66.07 Crs"
"1700801043-5196","https://www.etmoney.com/stocks/list-of-stocks","Somany Ceramics Ltd.
                                            SOMANYCERA","Construction Supplies & Fixtures","₹2794.8 Crs"
"1700801043-5197","https://www.etmoney.com/stocks/list-of-stocks","Somi Conveyor Beltings Ltd.
                                            SOMICONVEY","Industrial Machinery, Equipment & Goods","₹111.91 Crs"
"1700801043-5198","https://www.etmoney.com/stocks/list-of-stocks","Sona BLW Precision Forgings Ltd.
                                            SONACOMS","Auto Ancillaries","₹33779.05 Crs"
"1700801043-5199","https://www.etmoney.com/stocks/list-of-stocks","Sonam Clock Ltd.
                                            SONAMLTD","Consumer Electronics & Appliances","₹156.12 Crs"
"1700801043-5200","https://www.etmoney.com/stocks/list-of-stocks","Sonata Software Ltd.
                                            SONATSOFTW","It Services & Consulting","₹18213.59 Crs"
"1700801043-5201","https://www.etmoney.com/stocks/list-of-stocks","South Indian Bank Ltd.
                                            SOUTHBANK","Banks","₹5022.58 Crs"
"1700801043-5202","https://www.etmoney.com/stocks/list-of-stocks","South West Pinnacle Exploration Ltd.
                                            SOUTHWEST","Mining/minerals","₹502.24 Crs"
"1700801043-5203","https://www.etmoney.com/stocks/list-of-stocks","Southern Petrochemicals Industries Corporation Ltd.
                                            SPIC","Agro Chemicals & Fertilizers","₹1384.75 Crs"
"1700801043-5204","https://www.etmoney.com/stocks/list-of-stocks","Spacenet Enterprises India Ltd.
                                            SPCENET","It Services & Consulting","₹1304.33 Crs"
"1700801043-5205","https://www.etmoney.com/stocks/list-of-stocks","Spandana Sphoorty Financial Ltd.
                                            SPANDANA","Nbfc","₹6797.58 Crs"
"1700801043-5206","https://www.etmoney.com/stocks/list-of-stocks","Speciality Restaurants Ltd.
                                            SPECIALITY","Restaurants & Bars","₹928.28 Crs"
"1700801043-5207","https://www.etmoney.com/stocks/list-of-stocks","Spencers Retail Ltd.
                                            SPENCERS","Retailing","₹603.88 Crs"
"1700801043-5208","https://www.etmoney.com/stocks/list-of-stocks","Spicejet Ltd.
                                            SPICEJET","Airlines","₹2189.25 Crs"
"1700801043-5209","https://www.etmoney.com/stocks/list-of-stocks","Sportking India Ltd.
                                            SPORTKING","Textiles","₹1064.86 Crs"
"1700801043-5210","https://www.etmoney.com/stocks/list-of-stocks","Sree Rayalaseema Hi-Strength Hypo Ltd.
                                            SRHHYPOLTD","Commodity Chemicals","₹935.48 Crs"
"1700801043-5211","https://www.etmoney.com/stocks/list-of-stocks","Sreeleathers Ltd.
                                            SREEL","Footwear","₹743.28 Crs"
"1700801043-5212","https://www.etmoney.com/stocks/list-of-stocks","Sri Adhikari Brothers Television Network Ltd.
                                            SABTN","Broadcasting & Entertainment","₹6.99 Crs"
"1700801043-5213","https://www.etmoney.com/stocks/list-of-stocks","Sri Havisha Hospitality and Infrastructure Ltd.
                                            HAVISHA","Gas Distribution","₹30.71 Crs"
"1700801043-5214","https://www.etmoney.com/stocks/list-of-stocks","Srikalahasthi Pipes Ltd.
                                            SRIPIPES","Tubes & Pipes","₹938.64 Crs"
"1700801043-5215","https://www.etmoney.com/stocks/list-of-stocks","Standard Industries Ltd.
                                            SIL","Textiles","₹141.52 Crs"
"1700801043-5216","https://www.etmoney.com/stocks/list-of-stocks","Star Cement Ltd.
                                            STARCEMENT","Cement","₹6830.65 Crs"
"1700801043-5217","https://www.etmoney.com/stocks/list-of-stocks","Star Health and Allied Insurance Company Ltd.
                                            STARHEALTH","General Insurance","₹32544 Crs"
"1700801043-5218","https://www.etmoney.com/stocks/list-of-stocks","Star Paper Mills Ltd.
                                            STARPAPER","Paper Products","₹341.82 Crs"
"1700801043-5219","https://www.etmoney.com/stocks/list-of-stocks","Starteck Finance Ltd.
                                            STARTECK","Finance & Investments","₹217.04 Crs"
"1700801043-5220","https://www.etmoney.com/stocks/list-of-stocks","State Bank of India
                                            SBIN","Banks","₹499778.27 Crs"
"1700801043-5221","https://www.etmoney.com/stocks/list-of-stocks","State Trading Corporation Of India Ltd.
                                            STCINDIA","Trading & Distribution","₹714 Crs"
"1700801043-5222","https://www.etmoney.com/stocks/list-of-stocks","Steel Authority of India (SAIL) Ltd.
                                            SAIL","Iron & Steel","₹37174.73 Crs"
"1700801043-5223","https://www.etmoney.com/stocks/list-of-stocks","Steel Cast Ltd.
                                            STEELCAS","Industrial Machinery, Equipment & Goods","₹1248.81 Crs"
"1700801043-5224","https://www.etmoney.com/stocks/list-of-stocks","Steel City Securities Ltd.
                                            STEELCITY","Investment Banking & Brokerage Services","₹102.73 Crs"
"1700801043-5225","https://www.etmoney.com/stocks/list-of-stocks","Steel Exchange India Ltd.
                                            STEELXIND","Iron & Steel","₹1305.3 Crs"
"1700801043-5226","https://www.etmoney.com/stocks/list-of-stocks","Steel Strips Wheels Ltd.
                                            SSWL","Auto Ancillaries","₹4444.97 Crs"
"1700801043-5227","https://www.etmoney.com/stocks/list-of-stocks","Sterling Tools Ltd.
                                            STERTOOLS","Industrial Machinery, Equipment & Goods","₹1289.67 Crs"
"1700801043-5228","https://www.etmoney.com/stocks/list-of-stocks","Sterling and Wilson Renewable Energy Ltd.
                                            SWSOLAR","Power - Construction/equipment","₹6280.7 Crs"
"1700801043-5229","https://www.etmoney.com/stocks/list-of-stocks","Sterlite Technologies Ltd.
                                            STLTECH","Telecomm Equipment & Infra Services","₹6065.58 Crs"
"1700801043-5230","https://www.etmoney.com/stocks/list-of-stocks","Stove Kraft Ltd.
                                            STOVEKRAFT","Consumer Electronics & Appliances","₹1586.48 Crs"
"1700801043-5231","https://www.etmoney.com/stocks/list-of-stocks","Strides Pharma Science Ltd.
                                            STAR","Pharmaceuticals","₹4548.34 Crs"
"1700801043-5232","https://www.etmoney.com/stocks/list-of-stocks","Stylam Industries Ltd.
                                            STYLAMIND","Wood Products","₹3113.36 Crs"
"1700801043-5233","https://www.etmoney.com/stocks/list-of-stocks","Styrenix Performance Materials Ltd.
                                            STYRENIX","Petrochemicals","₹2578.05 Crs"
"1700801043-5234","https://www.etmoney.com/stocks/list-of-stocks","Subex Ltd.
                                            SUBEXLTD","Software Services","₹1854.61 Crs"
"1700801043-5235","https://www.etmoney.com/stocks/list-of-stocks","Subros Ltd.
                                            SUBROS","Auto Ancillaries","₹2668.14 Crs"
"1700801043-5236","https://www.etmoney.com/stocks/list-of-stocks","Sudarshan Chemical Industries Ltd.
                                            SUDARSCHEM","Dyes & Pigments","₹3191.38 Crs"
"1700801043-5237","https://www.etmoney.com/stocks/list-of-stocks","Sukhjit Starch & Chemicals Ltd.
                                            SUKHJITS","Food Products","₹656.12 Crs"
"1700801043-5238","https://www.etmoney.com/stocks/list-of-stocks","Sula Vineyards Ltd.
                                            SULA","Breweries & Distilleries","₹4059.62 Crs"
"1700801043-5239","https://www.etmoney.com/stocks/list-of-stocks","Sumeet Industries Ltd.
                                            SUMEETINDS","Textiles","₹41.46 Crs"
"1700801043-5240","https://www.etmoney.com/stocks/list-of-stocks","Sumit Woods Ltd.
                                            SUMIT","Real Estate","₹116.23 Crs"
"1700801043-5241","https://www.etmoney.com/stocks/list-of-stocks","Sumitomo Chemical India Ltd.
                                            SUMICHEM","Agro Chemicals & Fertilizers","₹19366.85 Crs"
"1700801043-5242","https://www.etmoney.com/stocks/list-of-stocks","Summit Securities Ltd.
                                            SUMMITSEC","Finance & Investments","₹1418.32 Crs"
"1700801043-5243","https://www.etmoney.com/stocks/list-of-stocks","Sun Pharma Advanced Research Company Ltd.
                                            SPARC","Pharmaceuticals","₹8340.2 Crs"
"1700801043-5244","https://www.etmoney.com/stocks/list-of-stocks","Sun Pharmaceutical Industries Ltd.
                                            SUNPHARMA","Pharmaceuticals","₹287680.26 Crs"
"1700801043-5245","https://www.etmoney.com/stocks/list-of-stocks","Sun TV Network Ltd.
                                            SUNTV","Broadcasting & Entertainment","₹26127.81 Crs"
"1700801043-5246","https://www.etmoney.com/stocks/list-of-stocks","Sundaram Brake Lining Ltd.
                                            SUNDRMBRAK","Auto Ancillaries","₹247.88 Crs"
"1700801043-5247","https://www.etmoney.com/stocks/list-of-stocks","Sundaram Finance Holdings Ltd.
                                            SUNDARMHLD","Nbfc","₹3531.45 Crs"
"1700801043-5248","https://www.etmoney.com/stocks/list-of-stocks","Sundaram Finance Ltd.
                                            SUNDARMFIN","Nbfc","₹34842.17 Crs"
"1700801043-5249","https://www.etmoney.com/stocks/list-of-stocks","Sundaram Multi Pap Ltd.
                                            SUNDARAM","Printing & Stationery","₹142.16 Crs"
"1700801043-5250","https://www.etmoney.com/stocks/list-of-stocks","Sundram Fasteners Ltd.
                                            SUNDRMFAST","Auto Ancillaries","₹26055.92 Crs"
"1700801043-5251","https://www.etmoney.com/stocks/list-of-stocks","Sunflag Iron & Steel Company Ltd.
                                            SUNFLAG","Iron & Steel","₹3532.3 Crs"
"1700801043-5252","https://www.etmoney.com/stocks/list-of-stocks","Sunteck Realty Ltd.
                                            SUNTECK","Real Estate","₹7236.36 Crs"
"1700801043-5253","https://www.etmoney.com/stocks/list-of-stocks","Super Spinning Mills Ltd.
                                            SUPERSPIN","Textiles","₹44 Crs"
"1700801043-5254","https://www.etmoney.com/stocks/list-of-stocks","Superhouse Ltd.
                                            SUPERHOUSE","Footwear","₹255.78 Crs"
"1700801043-5255","https://www.etmoney.com/stocks/list-of-stocks","Suprajit Engineering Ltd.
                                            SUPRAJIT","Auto Ancillaries","₹5163.59 Crs"
"1700801043-5256","https://www.etmoney.com/stocks/list-of-stocks","Supreme Engineering Ltd.
                                            SUPREMEENG","Iron & Steel","₹25 Crs"
"1700801043-5257","https://www.etmoney.com/stocks/list-of-stocks","Supreme Industries Ltd.
                                            SUPREMEIND","Tubes & Pipes","₹52220.75 Crs"
"1700801043-5258","https://www.etmoney.com/stocks/list-of-stocks","Supreme Infrastructure India Ltd.
                                            SUPREMEINF","Construction & Engineering","₹77.1 Crs"
"1700801043-5259","https://www.etmoney.com/stocks/list-of-stocks","Supreme Petrochem Ltd.
                                            SPLPETRO","Petrochemicals","₹10379.88 Crs"
"1700801043-5260","https://www.etmoney.com/stocks/list-of-stocks","Supriya Lifescience Ltd.
                                            SUPRIYA","Pharmaceuticals","₹2012.07 Crs"
"1700801043-5261","https://www.etmoney.com/stocks/list-of-stocks","Surana Solar Ltd.
                                            SURANASOL","Electrical - Equipment/components","₹137.78 Crs"
"1700801043-5262","https://www.etmoney.com/stocks/list-of-stocks","Surana Telecom and Power Ltd.
                                            SURANAT&P","Telecomm Equipment & Infra Services","₹162.91 Crs"
"1700801043-5263","https://www.etmoney.com/stocks/list-of-stocks","Suratwwala Business Group Ltd.
                                            SBGLP","Real Estate","₹813.32 Crs"
"1700801043-5264","https://www.etmoney.com/stocks/list-of-stocks","Surya Roshni Ltd.
                                            SURYAROSNI","Tubes & Pipes","₹5527.95 Crs"
"1700801043-5265","https://www.etmoney.com/stocks/list-of-stocks","Suryalakshmi Cotton Mills Ltd.
                                            SURYALAXMI","Textiles","₹124.11 Crs"
"1700801043-5266","https://www.etmoney.com/stocks/list-of-stocks","Suryoday Small Finance Bank Ltd.
                                            SURYODAY","Banks","₹1698.6 Crs"
"1700801043-5267","https://www.etmoney.com/stocks/list-of-stocks","Sutlej Textiles & Industries Ltd.
                                            SUTLEJTEX","Textiles","₹950.21 Crs"
"1700801043-5268","https://www.etmoney.com/stocks/list-of-stocks","Suven Life Sciences Ltd.
                                            SUVEN","Pharmaceuticals","₹1810.01 Crs"
"1700801043-5269","https://www.etmoney.com/stocks/list-of-stocks","Suven Pharmaceuticals Ltd.
                                            SUVENPHAR","Pharmaceuticals","₹15630.29 Crs"
"1700801043-5270","https://www.etmoney.com/stocks/list-of-stocks","Suvidhaa Infoserve Ltd.
                                            SUVIDHAA","Finance & Investments","₹124.47 Crs"
"1700801043-5271","https://www.etmoney.com/stocks/list-of-stocks","Suzlon Energy Ltd.
                                            SUZLON","Heavy Electrical Equipment","₹53017.62 Crs"
"1700801043-5272","https://www.etmoney.com/stocks/list-of-stocks","Swan Energy Ltd.
                                            SWANENERGY","Textiles","₹11295.65 Crs"
"1700801043-5273","https://www.etmoney.com/stocks/list-of-stocks","Swaraj Engines Ltd.
                                            SWARAJENG","Auto Ancillaries","₹2661.24 Crs"
"1700801043-5274","https://www.etmoney.com/stocks/list-of-stocks","Swelect Energy Systems Ltd.
                                            SWELECTES","Electrical - Equipment/components","₹829.18 Crs"
"1700801043-5275","https://www.etmoney.com/stocks/list-of-stocks","Symphony Ltd.
                                            SYMPHONY","Consumer Electronics & Appliances","₹6019.95 Crs"
"1700801043-5276","https://www.etmoney.com/stocks/list-of-stocks","Syncom Formulation (India) Ltd.
                                            SYNCOMF","Pharmaceuticals","₹1222 Crs"
"1700801043-5277","https://www.etmoney.com/stocks/list-of-stocks","Synergy Green Industries Ltd.
                                            SGIL","Industrial Machinery, Equipment & Goods","₹377.27 Crs"
"1700801043-5278","https://www.etmoney.com/stocks/list-of-stocks","Syngene International Ltd.
                                            SYNGENE","Pharmaceuticals","₹29588.3 Crs"
"1700801043-5279","https://www.etmoney.com/stocks/list-of-stocks","Syrma SGS Technology Ltd.
                                            SYRMA","Electronics - Equipment/components","₹9740.46 Crs"
"1700801043-5280","https://www.etmoney.com/stocks/list-of-stocks","T T Ltd.
                                            TTL","Textiles","₹210.68 Crs"
"1700801043-5281","https://www.etmoney.com/stocks/list-of-stocks","TARC Ltd.
                                            TARC","Real Estate","₹3305.08 Crs"
"1700801043-5282","https://www.etmoney.com/stocks/list-of-stocks","TCI Developers Ltd.
                                            TCIDEVELOP","Real Estate","₹145.07 Crs"
"1700801043-5283","https://www.etmoney.com/stocks/list-of-stocks","TCI Express Ltd.
                                            TCIEXP","Logistics","₹5504.98 Crs"
"1700801043-5284","https://www.etmoney.com/stocks/list-of-stocks","TCI Finance Ltd.
                                            TCIFINANCE","Nbfc","₹3.86 Crs"
"1700801043-5285","https://www.etmoney.com/stocks/list-of-stocks","TCNS Clothing Co. Ltd.
                                            TCNSBRANDS","Apparels","₹2351.45 Crs"
"1700801043-5286","https://www.etmoney.com/stocks/list-of-stocks","TCPL Packaging Ltd.
                                            TCPLPACK","Packaging","₹2134.86 Crs"
"1700801043-5287","https://www.etmoney.com/stocks/list-of-stocks","TD Power Systems Ltd.
                                            TDPOWERSYS","Heavy Electrical Equipment","₹4419.61 Crs"
"1700801043-5288","https://www.etmoney.com/stocks/list-of-stocks","TECIL Chemicals & Hydro Power Ltd.
                                            TECILCHEM","Commodity Chemicals","₹39.82 Crs"
"1700801043-5289","https://www.etmoney.com/stocks/list-of-stocks","TGB Banquets and Hotels Ltd.
                                            TGBHOTELS","Hotels","₹43.93 Crs"
"1700801043-5290","https://www.etmoney.com/stocks/list-of-stocks","TIL Ltd.
                                            TIL","Engineering - Heavy","₹342.03 Crs"
"1700801043-5291","https://www.etmoney.com/stocks/list-of-stocks","TPL Plastech Ltd.
                                            TPLPLASTEH","Plastic Products","₹452.42 Crs"
"1700801043-5292","https://www.etmoney.com/stocks/list-of-stocks","TRF Ltd.
                                            TRF","Industrial Machinery, Equipment & Goods","₹282.81 Crs"
"1700801043-5293","https://www.etmoney.com/stocks/list-of-stocks","TTK Healthcare Ltd.
                                            TTKHLTCARE","Pharmaceuticals","₹1872.27 Crs"
"1700801043-5294","https://www.etmoney.com/stocks/list-of-stocks","TTK Prestige Ltd.
                                            TTKPRESTIG","Consumer Electronics & Appliances","₹10673.28 Crs"
"1700801043-5295","https://www.etmoney.com/stocks/list-of-stocks","TV Today Network Ltd.
                                            TVTODAY","Broadcasting & Entertainment","₹1211.27 Crs"
"1700801043-5296","https://www.etmoney.com/stocks/list-of-stocks","TV Vision Ltd.
                                            TVVISION","Broadcasting & Entertainment","₹15.5 Crs"
"1700801043-5297","https://www.etmoney.com/stocks/list-of-stocks","TV18 Broadcast Ltd.
                                            TV18BRDCST","Broadcasting & Entertainment","₹7371.75 Crs"
"1700801043-5298","https://www.etmoney.com/stocks/list-of-stocks","TVS Electronics Ltd.
                                            TVSELECT","Technology Hardware","₹641.57 Crs"
"1700801043-5299","https://www.etmoney.com/stocks/list-of-stocks","TVS Holdings Ltd.
                                            TVSHLTD","Auto Ancillaries","₹11416.98 Crs"
"1700801043-5300","https://www.etmoney.com/stocks/list-of-stocks","TVS Motor Company Ltd.
                                            TVSMOTOR","Auto - 2 & 3 Wheelers","₹84375.47 Crs"
"1700801043-5301","https://www.etmoney.com/stocks/list-of-stocks","TVS Srichakra Ltd.
                                            TVSSRICHAK","Tyres & Rubber Products","₹3752.72 Crs"
